AssessmentYear,AssessmentCategory,RegionalUnitID,Category,Parameter,SampleYear,RegionalUnitMedian,Unit,NoEffectLevel,LowestEffectLevel,ProbableEffectLevel,SevereEffectLevel,ParentTable,DataSource,x_centroid,y_centroid
2019,Contaminants in Sediment & Water - Sediment Quality,LO04,PAHs,Benzo(k)fluoranthene,2012,190,NG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.62004862,43.46819269
2019,Contaminants in Sediment & Water - Sediment Quality,LO04,PAHs,Chrysene,2012,270,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.62004862,43.46819269
2019,Contaminants in Sediment & Water - Sediment Quality,LO04,PAHs,Fluorene,2012,96,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.62004862,43.46819269
2019,Contaminants in Sediment & Water - Sediment Quality,LO04,PCBs,PCB; total,2012,170,NG,Exceedance,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.62004862,43.46819269
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Carbon - total organic,Carbon; total organic,2012,12,MG/G DRY,NA,NA,NA,NA,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Iron,2012,19000,UG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Manganese,2012,370,UG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Chromium,2012,36,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Lead,2012,36,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Copper,2012,31,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Nickel,2012,20,UG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Cadmium,2012,0.4,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Mercury,2012,0.1,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Arsenic,2012,0,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Metals,Zinc,2012,99,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,a-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,Aldrin,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,b-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,Dieldrin,2012,0,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,Endrin,2012,0,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,Hexachlorobenzene,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,Mirex,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,op-DDT,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,pp-DDD,2012,8,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,pp-DDE,2012,4,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,Organochlorine Pesticide,pp-DDT,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,"Benzo(g,h,i)perylene",2012,250,NG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,"Dibenzo(a,h)anthracene",2012,66,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,"Indeno(1,2,3-c,d)pyrene",2012,240,NG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Pyrene,2012,530,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Anthracene,2012,130,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Benzo(a)anthracene,2012,260,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Benzo(a)pyrene,2012,330,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Benzo(k)fluoranthene,2012,150,NG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Chrysene,2012,230,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Fluoranthene,2012,500,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Fluorene,2012,49,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PAHs,Phenanthrene,2012,300,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO05,PCBs,PCB; total,2012,68,NG,Exceedance,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.44992505,43.61875232
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Carbon - total organic,Carbon; total organic,2012,17,MG/G DRY,NA,NA,NA,NA,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Iron,2012,38000,UG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Manganese,2012,960,UG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Nickel,2012,35,UG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Arsenic,2012,10,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Chromium,2012,62,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Copper,2012,74,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Lead,2012,88,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Zinc,2012,300,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Cadmium,2012,0.8,UG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Metals,Mercury,2012,0.13,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,pp-DDE,2012,6,NG,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,a-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,Aldrin,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,b-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,Dieldrin,2012,2,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,Endrin,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,Hexachlorobenzene,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,Mirex,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,op-DDT,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,pp-DDD,2012,5,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,Organochlorine Pesticide,pp-DDT,2012,2,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,"Benzo(g,h,i)perylene",2012,440,NG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Benzo(a)pyrene,2012,390,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,"Dibenzo(a,h)anthracene",2012,97,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,"Indeno(1,2,3-c,d)pyrene",2012,400,NG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Fluoranthene,2012,780,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Pyrene,2012,750,NG/G DRY,NA,Exceedance,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Benzo(k)fluoranthene,2012,270,NG/G DRY,NA,Exceedance,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Anthracene,2012,99,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Benzo(a)anthracene,2012,280,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Chrysene,2012,320,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Fluorene,2012,53,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PAHs,Phenanthrene,2012,440,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO06,PCBs,PCB; total,2012,110,NG,Exceedance,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.37002257,43.62300758
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Carbon - total organic,Carbon; total organic,2012,7,MG/G DRY,NA,NA,NA,NA,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Iron,2012,7300,UG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Manganese,2012,130,UG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Nickel,2012,6,UG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Arsenic,2012,0,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Chromium,2012,10,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Copper,2012,5.6,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Lead,2012,9,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Cadmium,2012,0,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Mercury,2012,0,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Metals,Zinc,2012,33,UG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,a-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,Aldrin,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,b-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,Dieldrin,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,Endrin,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,Hexachlorobenzene,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,Mirex,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,op-DDT,2012,1,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
2019,Contaminants in Sediment & Water - Sediment Quality,LO07,Organochlorine Pesticide,pp-DDD,2012,3,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-79.18923338,43.71600273
